country,country_long,name,gppd_idnr,capacity_mw,latitude,longitude,fuel1,fuel2,fuel3,fuel4,commissioning_year,owner,source,url,geolocation_source,year_of_capacity_data,generation_gwh_2013,generation_gwh_2014,generation_gwh_2015,generation_gwh_2016,estimated_generation_gwh
USA,United States of America,Marshall,USA0060244,1.1,61.8782,-162.0851,Oil,,,,2005.6363636363637,Alaska Village Elec Coop  Inc,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,2016,,,,1.474,0.18846629109207652
USA,United States of America,Marshall (IL),USA0000949,16.900000000000002,39.3921,-87.6851,Oil,,,,2003.0650887573959,City of Marshall - (IL),U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,2016,,,,0.176,2.8955275631419033
USA,United States of America,Marshall (MI),USA0001844,11.9,42.2717,-84.9411,Oil,Gas,Hydro,,1966.2436974789919,City of Marshall - (MI),U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,2016,,,,0.186,2.038862603632464
USA,United States of America,Marshall (MN),USA0001993,18.0,44.4466,-95.7921,Oil,,,,1969.0,City of Marshall - (MN),U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,2016,,,,0.09506,3.0839938542339795
USA,United States of America,Marshall (MO),USA0002144,30.799999999999997,39.1228,-93.2064,Oil,Gas,,,1981.7402597402597,City of Marshall - (MO),U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,2016,,,,0.252,5.277056150578142
USA,United States of America,Marshall (NC),USA0002727,2119.0,35.5975,-80.9658,Coal,,,,1968.1842850401133,Duke Energy Carolinas  LLC,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,2016,,,,9754.371993,11098.774203394461
USA,United States of America,Marshall Dam,USA0002710,5.0,35.7025,-82.7106,Hydro,,,,1985.0,Duke Energy Progress - (NC),U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,2016,,,,8.677,13.939450655116097
USA,United States of America,Marshall Energy Facility,USA0055232,688.0,37.0286,-88.3958,Oil,Gas,,,2002.0,Tennessee Valley Authority,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,2016,,,,201.85100200000002,117.87709842849877
USA,United States of America,Marshall Ford,USA0003600,108.0,30.3899,-97.9073,Hydro,,,,1941.0,Lower Colorado River Authority,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,2016,,,,160.861,301.0921341505077
USA,United States of America,Marshall Solar Farm (MO),USA0060707,2.8,39.0948,-93.2104,Solar,,,,2017.0,MC Power Companies Inc,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,2016,,,,0.151,3.22622250633996
USA,United States of America,Marshall Wind 1 LLC,USA0056840,2.1,44.3253,-95.8142,Wind,,,,2008.0,Marshall Wind,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,2016,,,,6.851,4.735149212919937
USA,United States of America,Marshall Wind 2 LLC,USA0056824,4.2,44.3236,-95.8222,Wind,,,,2008.0,Marshall Wind,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,2016,,,,13.363,9.470298425839873
USA,United States of America,Marshall Wind 3 LLC,USA0056825,4.2,44.3211,-95.7942,Wind,,,,2008.0,Marshall Wind,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,2016,,,,13.861,9.470298425839873
USA,United States of America,Marshall Wind 4 LLC,USA0056826,4.2,44.3361,-95.8242,Wind,,,,2008.0,Marshall Wind,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,2016,,,,12.726,9.470298425839873
USA,United States of America,Marshall Wind 5 LLC,USA0056827,2.1,44.3303,-95.8344,Wind,,,,2008.0,Marshall Wind,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,2016,,,,7.07,4.735149212919937
USA,United States of America,Marshall Wind 6 LLC,USA0056828,2.1,44.3308,-95.8297,Wind,,,,2008.0,Marshall Wind,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,2016,,,,6.933,4.735149212919937
USA,United States of America,Marshall Wind Farm,USA0059084,73.8,39.7011,-96.3608,Wind,,,,2016.0,BHE Renewables  LLC,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,2016,,,,195.067,166.40667233975776
USA,United States of America,Marshalltown,USA0001068,189.0,42.0474,-92.8594,Oil,,,,1978.0,Interstate Power and Light Co,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,2016,,,,3.095,32.381935469456785
USA,United States of America,Marshfield 6,USA0003739,5.0,44.3606,-72.3356,Hydro,,,,1927.0,Green Mountain Power Corp,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,2016,,,,7.37,13.939450655116097
USA,United States of America,Marshfield PV,USA0058410,3.0,42.1117,-70.7094,Solar,,,,2014.0,WGL Energy Systems  Inc,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,2016,,,,5.558,3.456666971078529
USA,United States of America,Marshfield Utilities Gas Plant,USA0056480,60.4,44.6347,-90.1344,Oil,Gas,,,2011.0,City of Marshfield - (WI),U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,2016,,,,4.59,10.348512710874019
USA,United States of America,Marshville Farm,USA0058335,5.0,34.9889,-80.3836,Solar,,,,2013.0,Marshville Farm LLC,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,2016,,,,8.867,5.7611116184642155
USA,United States of America,Martin,USA0006043,4317.499999999999,27.0536,-80.5628,Gas,Oil,Solar,Other,1991.143462651998,Florida Power & Light Co,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,2016,,,,10884.520919,2055.072583034333
USA,United States of America,Martin Creek Farm LLC,USA0059124,3.0,36.2864,-78.3861,Solar,,,,2014.0,Martin Creek Farm LLC,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,2016,,,,5.61,3.456666971078529
USA,United States of America,Martin Dam,USA0000016,210.60000000000002,32.6804,-85.9114,Hydro,,,,1934.122507122507,Alabama Power Co,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,2016,,,,304.289,587.1296615934901
USA,United States of America,Martin Drake,USA0000492,207.0,38.8244,-104.8333,Coal,Gas,,,1971.8260869565217,City of Colorado Springs - (CO),U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,2016,,,,1039.675043,1084.2124870706245
USA,United States of America,Martin Lake,USA0006146,2379.6000000000004,32.2606,-94.5706,Coal,Oil,,,1977.9999999999995,Luminant Generation Company LLC,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,2016,,,,11241.246011,12463.729633977095
USA,United States of America,Martin Limestone Solar Array,USA0058443,1.0,40.1078,-76.0617,Solar,,,,2013.0,Sunstream Energy LLC,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,2016,,,,1.601,1.152222323692843
USA,United States of America,Martinez Refining,USA0054912,100.0,38.0169,-122.1117,Gas,,,,1995.6,Martinez Refining Co,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,2016,,,,826.1889980000001,411.5213490344599
USA,United States of America,Martinez Sulfuric Acid Regeneration Plt,USA0052063,4.0,38.0314,-122.1139,Cogeneration,,,,1978.0,Eco Services Corp.,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,2016,,,,13.072000000000001,0.0
USA,United States of America,Martins Creek Solar NC  LLC,USA0057461,1.0,35.0204,-84.0157,Solar,,,,2011.0,Martins Creek Solar NC  LLC,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,2016,,,,1.3980000000000001,1.152222323692843
USA,United States of America,Martinsville,USA0003826,1.3,36.6641,-79.8836,Hydro,,,,1931.9999999999998,City of Martinsville - (VA),U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,2016,,,,3.217,3.6242571703301856
USA,United States of America,Martinsville LFG Generator,USA0057893,1.1,36.7172,-79.8453,Waste,Gas,,,2012.0,City of Martinsville - (VA),U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,2016,,,,7.713,1.373743872154814
USA,United States of America,Maryland Solar,USA0058408,27.0,39.5631,-77.7203,Solar,,,,2013.0,First Solar Asset Management,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,2016,,,,37.943,31.110002739706765
USA,United States of America,Marys Lake,USA0000517,8.1,40.3441,-105.5343,Hydro,,,,1951.0,U S Bureau of Reclamation,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,2016,,,,36.793,22.581910061288077
USA,United States of America,Mascoma Hydro,USA0054471,1.5,43.6334,-72.3172,Hydro,,,,1989.0,Mascoma Hydro Corp,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,2016,,,,2.9010000000000002,4.18183519653483
USA,United States of America,Mashpee Landfill Solar,USA0059980,1.5,41.6300,-70.4779,Solar,,,,2014.0,Scatter Solar - Mashpee Landfill,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,2016,,,,,1.7283334855392645
USA,United States of America,Mass Inst Tech Cntrl Utilities/Cogen Plt,USA0054907,21.2,42.3610,-71.0939,Oil,Gas,,,1995.0,Massachusetts Inst of Tech,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,2016,,,,105.48500100000001,3.63225942832002
USA,United States of America,Mass Midstate Solar 1,USA0058279,5.0,42.2197,-71.8783,Solar,,,,2014.0,First Wind O&M  LLC,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,2016,,,,7.633,5.7611116184642155
USA,United States of America,Mass Midstate Solar 2,USA0058276,5.0,42.1704,-72.2001,Solar,,,,2014.0,First Wind O&M  LLC,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,2016,,,,7.373,5.7611116184642155
USA,United States of America,Mass Midstate Solar 3,USA0058275,4.0,42.2197,-71.8786,Solar,,,,2014.0,First Wind O&M  LLC,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,2016,,,,6.363,4.608889294771372
USA,United States of America,Massena Energy Facility,USA0054592,104.1,44.9503,-74.8928,Gas,Oil,Other,,1992.0000000000002,Power City Partners LP,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,2016,,,,3.9090000000000003,49.55021560946708
USA,United States of America,Masser Farms Realty Solar,USA0057494,1.0,40.6406,-76.6054,Solar,,,,2011.0,Masser Farms Realty Ltd,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,2016,,,,1.233,1.152222323692843
USA,United States of America,Masspower,USA0010726,260.9,42.1575,-72.5225,Oil,Gas,,,1993.0000000000002,Masspower,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,2016,,,,678.568,44.70077758720251
USA,United States of America,Matrix Buildings A&B (Perth Amboy) Solar,USA0057384,2.5,40.5344,-74.2700,Solar,,,,2011.0,Public Service Elec & Gas Co,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,2016,,,,3.567,2.8805558092321077
USA,United States of America,Matrix Stults Road Solar Facility,USA0057588,2.6,40.3622,-74.4797,Solar,,,,2011.0,Public Service Elec & Gas Co,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,2016,,,,3.829,2.995778041601392
USA,United States of America,Maxim,USA0059802,1.1,37.4057,-121.9494,Gas,,,,2014.0,Bloom Energy,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,2016,,,,8.128,4.526734839379059
USA,United States of America,Maxton Solar  LLC,USA0060416,4.9,34.7147,-79.3146,Solar,,,,2016.0000000000002,Cypress Creek Renewables,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,2016,,,,2.0180000000000002,5.6458893860949315
USA,United States of America,Mayagüez,WRI1028007,220.0,18.2194,-67.1600,Gas,,,,,,CEPR,http://energia.pr.gov/datos/plantas/,WRI,,,,,,905.3469678758119
USA,United States of America,Mayberry Solar LLC,USA0057321,1.2,36.4767,-80.6011,Solar,,,,2011.0,Mayberry Solar LLC,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,2016,,,,1.479,1.3826667884314117
USA,United States of America,Mayfield,USA0003917,162.0,46.5035,-122.5885,Hydro,,,,1968.0,City of Tacoma - (WA),U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,2016,,,,784.801,451.6382012257616
USA,United States of America,Maynard PV,USA0058412,1.0,42.4283,-71.4356,Solar,,,,2014.0,WGL Energy Systems  Inc,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,2016,,,,1.547,1.152222323692843
USA,United States of America,Mayo,USA0006250,763.2,36.5278,-78.8917,Coal,,,,1983.0,Duke Energy Progress - (NC),U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,2016,,,,2009.521995,3997.444300156042
USA,United States of America,Maywood Photovoltaic Project,USA0058770,8.0,39.7439,-86.2181,Solar,,,,2014.0,Hanwha Q CELLS USA,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,2016,,,,13.30857,9.217778589542744
USA,United States of America,McAdoo Wind Energy LLC,USA0056773,150.0,33.7522,-100.9674,Wind,,,,2008.0,Invenergy Services LLC,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,2016,,,,598.35,338.22494377999544
USA,United States of America,McCallum Farm,USA0058350,5.0,34.5439,-79.3000,Solar,,,,2013.0,McCallum Farm LLC,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,2016,,,,9.279,5.7611116184642155
USA,United States of America,McCartney,USA0007903,117.8,37.2484,-93.1708,Gas,,,,2002.0,City Utilities of Springfield - (MO),U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,2016,,,,62.418,484.7721491625938
USA,United States of America,McClain Energy Facility,USA0055457,551.3,35.2977,-97.5898,Gas,,,,2000.9999999999998,Oklahoma Gas & Electric Co,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,2016,,,,3611.2650000000003,2268.7171972269775
USA,United States of America,McClellan (AR),USA0000203,136.0,33.5648,-92.7917,Oil,Gas,,,1972.0,Arkansas Electric Coop Corp,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,2016,,,,61.314,23.30128689865673
USA,United States of America,McClellan (CA),USA0000535,77.0,38.6527,-121.3933,Gas,,,,1986.0,Sacramento Municipal Util Dist,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,2016,,,,5.26,316.8714387565342
USA,United States of America,McClure,USA0000151,142.4,37.6294,-120.9314,Oil,Gas,,,1980.5,Modesto Irrigation District,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,2016,,,,2.853,24.397818046828817
USA,United States of America,McClure Dam,USA0007116,8.0,46.5717,-87.4764,Hydro,,,,1988.0,Upper Peninsula Power Company,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,2016,,,,35.819,22.303121048185755
USA,United States of America,McCook,USA0002271,56.7,40.2214,-100.6508,Oil,,,,1973.0,Nebraska Public Power District,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,2016,,,,0.603,9.714580640837037
USA,United States of America,McCormick & Co. Inc. at Belcamp,USA0057646,1.4,39.4836,-76.2292,Solar,,,,2010.9999999999998,Constellation Solar Maryland  LLC,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,2016,,,,2.414,1.61311125316998
USA,United States of America,McCoy Solar Energy Project,USA0058462,270.6,33.6947,-114.7397,Solar,,,,2015.6330376940134,McCoy Solar  LLC,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,2016,,,,694.378,311.79136079128335
USA,United States of America,McDonald Solar Farm  LLC,USA0060238,5.2,39.5946,-87.4740,Solar,,,,2016.0,Cypress Creek Renewables,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,2016,,,,9.492,5.991556083202784
USA,United States of America,McFadden Ridge,USA0057039,28.5,41.7244,-105.9906,Wind,,,,2009.0,PacifiCorp,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,2016,,,,95.925,64.26273931819914
USA,United States of America,McGinness Hills,USA0057446,100.0,39.5911,-116.9119,Geothermal,,,,2013.44,Ormat Nevada Inc,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,2016,,,,759.2040000000001,488.94580044948526
USA,United States of America,McGoogan Farm  LLC,USA0060779,5.0,34.8887,-79.0627,Solar,,,,2015.0,McGoogan Farm  LLC,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,2016,,,,9.9,5.7611116184642155
USA,United States of America,McGrath,USA0006555,2.2,62.9570,-155.5950,Oil,,,,2000.0909090909088,McGrath Light & Power Co,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,2016,,,,2.289,0.37693258218415304
USA,United States of America,McGrath Peaker,USA0056471,49.8,34.2056,-119.2469,Gas,,,,2012.0,Southern California Edison Co,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,2016,,,,31.297,204.93763181916106
USA,United States of America,McGraw Hill Solar,USA0057662,12.0,40.2797,-74.5564,Solar,,,,2012.0,NJR Clean Energy Ventures Corporation,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,2016,,,,17.961000000000002,13.826667884314116
USA,United States of America,McGregor,USA0001163,2.0,43.0237,-91.1749,Oil,,,,1966.25,City of McGregor- (IA),U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,2016,,,,0.01,0.3426659838037755
USA,United States of America,McGuire,USA0006038,2440.6,35.4331,-80.9486,Nuclear,,,,1982.5,Duke Energy Carolinas  LLC,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,2016,,,,19884.289,19097.3387861539
USA,United States of America,McHenry Battery Storage,USA0060656,19.8,42.3314,-88.2744,Storage,,,,2016.0,EDF Renewable Asset Holdings  Inc.,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,2016,,,,149.06,
USA,United States of America,McIntosh,USA0006124,987.9999999999998,32.3563,-81.1683,Coal,Oil,Gas,,1991.5087044534414,Georgia Power Co,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,2016,,,,70.40700000000001,5174.888585631772
USA,United States of America,McIntosh (AL),USA0007063,676.0,31.2546,-88.0299,Oil,Gas,,,2003.3994082840236,PowerSouth Energy Cooperative,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,2016,,,,308.87100000000004,115.82110252567611
USA,United States of America,McIntosh Combined Cycle Facility,USA0056150,1376.6000000000001,32.3478,-81.1817,Oil,Gas,,,2004.9999999999998,Georgia Power Co,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,2016,,,,8799.232,235.8569966521387
USA,United States of America,McKay Bay Facility,USA0050875,22.1,27.9495,-82.4212,Waste,,,,1984.9999999999998,Wheelabrator Environmental Systems,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,2016,,,,140.833,27.599763249655812
USA,United States of America,McKee City Solar Phase 2,USA0057863,2.4,39.4219,-74.6392,Solar,,,,2012.0000000000002,Marina Energy LLC,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,2016,,,,4.329,2.7653335768628233
USA,United States of America,McKee Run,USA0000599,151.2,39.1762,-75.5466,Oil,Gas,,,1971.767195767196,NAES Corporation - (DE),U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,2016,,,,33.480999999999995,25.905548375565427
USA,United States of America,McKenzie Farm,USA0058853,5.0,34.3239,-78.6919,Solar,,,,2014.0,McKenzie Farm LLC,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,2016,,,,8.287,5.7611116184642155
USA,United States of America,McKinley Wind Park,USA0057853,14.4,43.8719,-83.2414,Wind,,,,2013.0,DTE Electric Company,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,2016,,,,51.509,32.46959460287957
USA,United States of America,McKittrick Cogen,USA0052076,12.0,35.3161,-119.6597,Gas,,,,2012.0,Chevron USA Inc,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,2016,,,,83.181,49.38256188413519
USA,United States of America,McKittrick Limited,USA0050612,46.0,35.3195,-119.6620,Gas,,,,1991.0,WCAC Operating Company,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,2016,,,,7.248,189.29982055585157
USA,United States of America,McLeansboro,USA0000948,9.2,38.0947,-88.5413,Oil,Gas,,,1986.4782608695652,City of McLeansboro - (IL),U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,2016,,,,0.022,1.5762635254973671
USA,United States of America,McManus,USA0000715,500.5999999999999,31.2136,-81.5462,Oil,,,,1972.636036755893,Georgia Power Co,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,2016,,,,5.848000000000001,85.76929574608499
USA,United States of America,McMeekin,USA0003287,293.6,34.0556,-81.2172,Oil,Gas,,,1958.5000000000002,South Carolina Electric&Gas Company,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,2016,,,,910.0740010000001,50.30336642239424
USA,United States of America,McMinnville,USA0055928,24.0,35.7050,-85.7439,Oil,Other,,,2001.3333333333333,McMinnville Electric System,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,2016,,,,0.14300000000000002,4.111991805645306
USA,United States of America,McNary,USA0003084,990.5,45.9402,-119.2988,Hydro,,,,1955.1625441696112,USACE Northwestern Division,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,2016,,,,5627.633,2761.405174778499
USA,United States of America,McNary Dam Fish Attraction Project,USA0007511,10.0,45.9400,-119.2991,Hydro,,,,1997.0,Northern Wasco County PUD,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,2016,,,,0.0,27.878901310232195
USA,United States of America,McPhee,USA0007372,1.2,37.5752,-108.5740,Hydro,,,,1993.0,U S Bureau of Reclamation,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,2016,,,,5.055,3.3454681572278635
USA,United States of America,McPherson 2,USA0001305,214.8,38.3634,-97.6834,Oil,Gas,,,1975.983240223464,City of McPherson - (KS),U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,2016,,,,7.3790000000000004,36.80232666052549
USA,United States of America,McPherson 3,USA0007515,115.6,38.3893,-97.6111,Oil,Gas,,,1998.0,City of McPherson - (KS),U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,2016,,,,8.591,19.806093863858223
USA,United States of America,McSwain,USA0000410,9.0,37.5221,-120.3101,Hydro,,,,1967.0,Merced Irrigation District,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,2016,,,,20.145,25.091011179208977
USA,United States of America,McWilliams,USA0000533,654.0,31.4003,-86.4764,Oil,Gas,,,1998.460244648318,PowerSouth Energy Cooperative,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,2016,,,,3816.605944,112.05177670383458
USA,United States of America,Mcindoes,USA0006483,10.4,44.2603,-72.0592,Hydro,,,,1931.0,TransCanada Hydro Northeast Inc.,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,2016,,,,44.241,28.994057362641485
USA,United States of America,Mead Coated Board,USA0054802,112.5,32.1761,-85.0272,Waste,Oil,Gas,Biomass,1984.951111111111,Mead Coated Board Inc,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,2016,,,,777.256005,140.4965323794696
USA,United States of America,Mead Rumford Cogen,USA0010491,12.5,44.5465,-70.5443,Oil,Gas,,,1954.0,Catalyst Paper Operations  Inc,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,2016,,,,0.0,2.141662398773597
USA,United States of America,Meade,USA0001306,8.2,37.2852,-100.3324,Oil,Gas,,,1964.0121951219517,City of Meade - (KS),U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,2016,,,,0.07400000000000001,1.4049305335954794
USA,United States of America,Meadow Creek Project Company,USA0058106,119.7,43.5244,-111.8039,Wind,,,,2013.0,Ridgeline Energy LLC,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,2016,,,,277.61,269.90350513643637
USA,United States of America,Meadow Lake Solar Energy Center,USA0059618,9.1,34.8100,-106.5200,Solar,,,,2015.0,PNM Resources,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,2016,,,,24.628,10.485223145604872
USA,United States of America,Meadow Lake Wind Farm II LLC,USA0057112,99.0,40.6431,-87.0242,Wind,,,,2010.0,Meadow Lake Wind Farm II LLC,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,2016,,,,248.764,223.228462894797
USA,United States of America,Meadow Lake Wind Farm III LLC,USA0057115,103.5,40.5986,-87.0194,Wind,,,,2010.0,Meadow Lake Wind Farm III LLC,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,2016,,,,266.678,233.37521120819684
USA,United States of America,Meadow Lake Wind Farm IV,USA0057177,98.7,40.6778,-87.0328,Wind,,,,2010.0,Meadow Lake Wind Farm IV LLC,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,2016,,,,206.549,222.552013007237
USA,United States of America,Meadow Lake Wind Farm LLC,USA0057109,199.7,40.6275,-86.9350,Wind,,,,2009.0,Meadow Lake Wind Farm LLC,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,2016,,,,467.962,450.2901418191006
